,C1,C2,C3,C4,C5,C6,C7,C8,Timestamp,effort
78,172482.515625,-16772.892578125,200980.0625,188200.25,179805.109375,157227.828125,172849.34375,205064.375,1107047.5591891,2.0
79,172502.484375,-16812.23046875,200954.984375,188176.21875,179837.0625,157241.75,172883.765625,205101.1875,1107053.5611891001,2.0
80,172523.328125,-16851.951171875,200927.859375,188150.09375,179859.46875,157251.90625,172914.375,205133.984375,1107058.5631891,2.0
81,172543.59375,-16865.349609375,200923.328125,188143.46875,179877.6875,157268.734375,172939.078125,205160.921875,1107066.5651891,2.0
82,172537.109375,-16877.318359375,200912.96875,188131.546875,179868.09375,157265.015625,172931.03125,205152.828125,1107072.5671891,2.0
83,172528.09375,-16861.7734375,200924.890625,188143.65625,179851.3125,157261.578125,172917.4375,205139.796875,1107078.5691891,2.0
84,172515.703125,-16823.0546875,200953.703125,188171.5,179830.578125,157256.1875,172896.546875,205119.6875,1107085.5711891002,2.0
85,172496.53125,-16780.044921875,200982.0625,188200.6875,179806.6875,157246.03125,172870.703125,205094.75,1107102.5731891,2.0
86,172483.84375,-16755.8203125,200994.890625,188213.984375,179790.703125,157235.0625,172855.78125,205081.203125,1107109.5751891,2.0
87,172496.53125,-16750.908203125,200999.0,188218.1875,179804.875,157239.5,172869.75,205097.265625,1107115.5771891,2.0
88,172508.21875,-16775.896484375,200981.59375,188202.59375,179825.140625,157247.03125,172892.0625,205120.390625,1107121.5791891,2.0
89,172518.796875,-16818.953125,200952.75,188173.609375,179853.515625,157257.234375,172918.765625,205148.390625,1107126.5811891002,2.0
90,172531.578125,-16858.150390625,200926.46875,188148.90625,179877.15625,157268.640625,172942.1875,205174.046875,1107132.5831891,2.0
91,172538.6875,-16881.705078125,200909.59375,188132.21875,179883.640625,157275.6875,172949.046875,205179.375,1107137.5851891001,2.0
92,172537.296875,-16889.669921875,200904.0625,188123.296875,179876.296875,157272.875,172936.5625,205166.984375,1107143.5871891,2.0
93,172528.71875,-16874.744140625,200916.03125,188133.734375,179856.65625,157267.109375,172914.90625,205144.953125,1107150.5891891,2.0
94,172517.890625,-16838.02734375,200942.59375,188160.390625,179833.234375,157260.390625,172889.875,205120.59375,1107160.5911891002,2.0
95,172506.109375,-16793.82421875,200971.8125,188189.671875,179810.734375,157250.703125,172864.890625,205096.5,1107167.5931891,2.0
96,172494.71875,-16760.3984375,200994.84375,188212.703125,179794.234375,157242.125,172848.390625,205077.4375,1107172.5951891001,2.0
97,172489.46875,-16759.111328125,200992.984375,188212.328125,179791.65625,157233.203125,172845.046875,205073.671875,1107181.5971891,2.0
98,172496.25,-16794.68359375,200966.375,188185.421875,179812.78125,157231.25,172861.265625,205090.875,1107188.5991891,2.0
99,172525.328125,-16844.322265625,200933.53125,188152.484375,179858.84375,157248.515625,172904.75,205134.5625,1107199.6011891002,2.0
100,172554.703125,-16873.314453125,200918.21875,188135.640625,179891.078125,157272.921875,172938.796875,205167.703125,1107206.6031891,2.0
101,172563.953125,-16890.00390625,200910.0625,188125.0625,179894.1875,157281.84375,172943.515625,205170.03125,1107215.6051891001,2.0
102,172557.09375,-16892.435546875,200908.96875,188123.4375,179882.359375,157281.171875,172930.546875,205157.6875,1107220.6071891,2.0
103,172538.25,-16877.224609375,200920.796875,188133.453125,179858.984375,157272.984375,172904.515625,205133.125,1107225.6091891,2.0
104,172524.140625,-16833.259765625,200954.21875,188167.265625,179839.109375,157269.640625,172881.765625,205109.765625,1107233.6111891,2.0
105,172503.734375,-16792.5859375,200979.96875,188192.765625,179810.3125,157254.1875,172850.859375,205078.53125,1107238.6131891,2.0
106,172492.46875,-16762.2109375,200999.375,188213.03125,179796.09375,157242.125,172835.984375,205063.5625,1107244.6151891002,2.0
107,172498.4375,-16752.86328125,201006.8125,188221.578125,179808.59375,157244.359375,172845.90625,205074.046875,1107248.6171891,2.0
108,172511.125,-16776.611328125,200989.46875,188205.9375,179831.484375,157250.46875,172868.3125,205097.125,1107253.6191891,2.0
109,172528.328125,-16820.09765625,200960.65625,188176.609375,179859.375,157262.015625,172896.125,205126.125,1107263.6211891,2.0
110,172555.140625,-16848.66015625,200944.015625,188159.96875,179888.453125,157282.125,172927.0625,205158.5,1107268.6231891,2.0
111,172563.140625,-16873.7890625,200928.140625,188141.796875,179892.46875,157285.796875,172931.9375,205163.359375,1107274.6251891002,2.0
112,172557.5625,-16882.373046875,200922.328125,188134.40625,179891.265625,157286.234375,172925.296875,205157.40625,1107284.6271891,2.0
113,172548.40625,-16874.41015625,200925.609375,188137.453125,179879.875,157280.21875,172910.375,205140.90625,1107293.6291891001,2.0
114,172539.34375,-16838.02734375,200952.75,188164.015625,179865.421875,157278.359375,172892.828125,205121.109375,1107300.6311891,2.0
115,172526.859375,-16784.716796875,200991.46875,188202.3125,179840.78125,157274.5,172871.1875,205096.890625,1107307.6331891,2.0
116,172503.4375,-16759.921875,201005.765625,188216.84375,179812.015625,157255.375,172845.90625,205070.703125,1107313.6351891002,2.0
117,172493.375,-16759.73046875,201003.34375,188215.140625,179803.34375,157244.46875,172844.0,205070.328125,1107328.6371891,2.0
118,172503.96875,-16778.8046875,200989.46875,188205.78125,179821.125,157251.8125,172868.125,205099.515625,1107334.6391891001,2.0
119,172515.9375,-16822.38671875,200958.46875,188177.171875,179849.78125,157260.484375,172897.40625,205131.265625,1107340.6411891,2.0
120,172526.5625,-16868.544921875,200925.140625,188143.03125,179874.96875,157267.828125,172919.296875,205152.25,1107346.6431891,2.0
121,172542.15625,-16888.23828125,200913.453125,188130.109375,179897.90625,157283.03125,172937.078125,205167.515625,1107352.6451891002,2.0
122,172546.3125,-16893.1015625,200910.5,188125.4375,179899.0,157289.859375,172936.171875,205164.59375,1107359.6471891,2.0
123,172542.78125,-16875.078125,200925.421875,188138.84375,179890.609375,157293.765625,172925.734375,205153.15625,1107365.6491891001,2.0
124,172535.875,-16836.740234375,200954.796875,188167.96875,179876.0625,157296.484375,172906.46875,205134.609375,1107371.6511891,2.0
125,172518.46875,-16796.685546875,200980.734375,188195.0625,179850.265625,157287.5625,172880.484375,205107.5625,1107377.6531891,2.0
126,172507.59375,-16770.126953125,200995.84375,188210.890625,179835.15625,157275.265625,172866.3125,205094.171875,1107383.6551891002,2.0
127,172507.921875,-16762.400390625,201000.375,188217.046875,179837.875,157273.359375,172874.5625,205104.796875,1107402.6571891,2.0
128,172515.359375,-16776.705078125,200992.5625,188210.84375,179851.703125,157280.46875,172893.6875,205128.734375,1107410.6591891001,2.0
129,172530.90625,-16813.423828125,200970.09375,188188.859375,179877.59375,157291.390625,172919.671875,205158.109375,1107419.6611891,2.0
130,172542.546875,-16857.720703125,200937.671875,188157.71875,179898.421875,157296.859375,172939.796875,205179.28125,1107428.6631891,2.0
131,172556.46875,-16883.470703125,200920.171875,188139.3125,179914.015625,157305.40625,172956.390625,205195.40625,1107433.6651891,2.0
132,172565.53125,-16877.462890625,200929.46875,188147.515625,179918.734375,157317.375,172964.109375,205202.890625,1107438.6671891,2.0
133,172560.140625,-16847.70703125,200954.359375,188170.84375,179905.0,157322.140625,172953.0,205187.34375,1107442.6691891002,2.0
134,172535.578125,-16816.37890625,200974.15625,188191.8125,179872.203125,157307.21875,172919.109375,205151.390625,1107447.6711891,2.0
135,172515.796875,-16781.046875,200995.234375,188213.078125,179843.5,157289.375,172889.59375,205122.296875,1107460.6731891,2.0
136,172499.96875,-16753.484375,201011.875,188229.390625,179829.46875,157276.546875,172874.46875,205108.515625,1107467.6751891,2.0
137,172497.765625,-16748.048828125,201012.25,188232.640625,179832.625,157272.171875,172878.578125,205114.390625,1107472.6771891,2.0
138,172506.640625,-16770.984375,200994.515625,188215.9375,179854.21875,157277.3125,172896.9375,205134.984375,1107478.6791891002,2.0
139,172525.90625,-16812.18359375,200967.671875,188189.953125,179887.078125,157288.8125,172927.0625,205167.03125,1107485.6811891,2.0
140,172540.40625,-16851.283203125,200941.734375,188164.78125,179907.015625,157298.296875,172949.625,205190.484375,1107495.6831891001,2.0
141,172556.84375,-16873.45703125,200927.046875,188148.28125,179920.9375,157309.265625,172962.59375,205203.21875,1107503.6851891,2.0
142,172573.875,-16865.349609375,200937.390625,188158.015625,179929.09375,157322.90625,172967.359375,205210.28125,1107509.6871891,2.0
143,172564.1875,-16848.326171875,200950.40625,188170.546875,179910.875,157319.03125,172948.046875,205188.96875,1107515.6891891002,2.0
144,172544.875,-16815.806640625,200973.0625,188193.765625,179883.21875,157309.125,172918.90625,205156.734375,1107521.6911891,2.0
145,172524.5625,-16773.177734375,200999.671875,188220.8125,179852.546875,157293.578125,172888.4375,205126.265625,1107530.6931891001,2.0
146,172509.40625,-16740.896484375,201019.171875,188240.40625,179831.953125,157280.265625,172866.515625,205105.140625,1107536.6951891,2.0
147,172504.6875,-16739.89453125,201016.96875,188240.984375,179831.1875,157270.96875,172864.265625,205103.234375,1107542.6971891,2.0
148,172514.9375,-16763.259765625,200998.421875,188224.8125,179853.40625,157275.3125,172888.4375,205128.734375,1107548.6991891002,2.0
149,172528.1875,-16813.61328125,200962.515625,188189.90625,179881.96875,157282.75,172915.625,205157.78125,1107553.7011891,2.0
150,172540.96875,-16856.337890625,200929.859375,188157.859375,179906.390625,157293.484375,172939.515625,205181.34375,1107561.7031891001,2.0
151,172554.328125,-16877.080078125,200915.6875,188142.515625,179916.0625,157303.640625,172953.09375,205194.921875,1107566.7051891,2.0
152,172559.328125,-16878.3203125,200918.984375,188144.515625,179912.5,157309.59375,172952.765625,205194.21875,1107571.7071891,2.0
153,172548.640625,-16863.87109375,200929.90625,188154.0,179892.796875,157303.296875,172932.078125,205172.515625,1107575.7091891002,2.0
154,172536.921875,-16826.91796875,200955.5625,188180.140625,179875.828125,157298.015625,172911.375,205149.390625,1107581.7111891,2.0
155,172518.125,-16781.427734375,200986.75,188212.703125,179856.890625,157291.859375,172889.875,205125.96875,1107587.7131891001,2.0
156,172500.921875,-16751.671875,201005.046875,188232.34375,179843.109375,157283.84375,172874.28125,205109.90625,1107596.7151891,2.0
157,172493.140625,-16751.529296875,201001.140625,188230.109375,179841.484375,157275.03125,172871.984375,205106.953125,1107605.7171891,2.0
158,172501.390625,-16777.755859375,200981.0625,188212.65625,179863.515625,157278.9375,172893.96875,205130.265625,1107610.7191891,2.0
159,172520.984375,-16820.52734375,200951.890625,188182.90625,179893.9375,157290.953125,172924.296875,205165.9375,1107615.7211891,2.0
160,172540.34375,-16860.056640625,200924.84375,188156.046875,179923.84375,157307.359375,172950.625,205193.453125,1107621.7231891002,2.0
161,172562.421875,-16874.36328125,200918.890625,188149.375,179947.203125,157328.09375,172969.546875,205212.765625,1107630.7251891,2.0
162,172565.140625,-16875.841796875,200918.5,188147.859375,179938.484375,157329.140625,172962.640625,205205.171875,1107635.7271891,2.0
163,172556.140625,-16859.24609375,200931.421875,188159.828125,179911.4375,157322.375,172942.234375,205184.390625,1107640.7291891,2.0
164,172537.96875,-16830.017578125,200950.78125,188179.328125,179880.265625,157309.21875,172912.375,205152.203125,1107649.7311891,2.0
165,172526.375,-16781.998046875,200985.734375,188213.75,179859.234375,157299.734375,172892.734375,205132.125,1107656.7331891002,2.0
166,172518.21875,-16740.419921875,201013.5,188242.84375,179848.171875,157294.671875,172882.765625,205122.640625,1107668.7351891,2.0
167,172508.40625,-16731.55078125,201017.78125,188249.328125,179848.984375,157289.578125,172883.25,205120.734375,1107673.7371891001,2.0
168,172511.40625,-16759.873046875,200996.0,188230.53125,179863.671875,157287.5625,172897.84375,205135.890625,1107684.7391891,2.0
169,172531.046875,-16804.79296875,200964.140625,188199.59375,179894.890625,157296.109375,172926.25,205169.84375,1107697.7411891,2.0
170,172546.3125,-16853.763671875,200927.953125,188163.59375,179918.984375,157303.6875,172951.34375,205194.640625,1107705.7431891002,2.0
171,172558.65625,-16884.7578125,200906.59375,188139.609375,179935.53125,157313.40625,172967.171875,205211.421875,1107714.7451891,2.0
172,172569.484375,-16886.521484375,200909.546875,188139.9375,179943.96875,157325.671875,172973.265625,205218.859375,1107730.7471891001,2.0
173,172568.8125,-16859.150390625,200931.28125,188161.15625,179928.84375,157330.109375,172965.734375,205211.140625,1107737.7491891,2.0
174,172551.609375,-16824.9140625,200955.359375,188186.71875,179899.859375,157321.09375,172940.9375,205187.71875,1107742.7511891,2.0
175,172531.625,-16781.85546875,200985.359375,188217.609375,179877.78125,157313.515625,172914.328125,205163.3125,1107748.7531891002,2.0
176,172518.171875,-16747.572265625,201007.625,188241.84375,179862.859375,157305.6875,172895.546875,205145.765625,1107755.7551891,2.0
177,172518.890625,-16735.794921875,201016.3125,188251.5625,179866.0,157306.0625,172898.03125,205149.109375,1107762.7571891001,2.0
178,172522.609375,-16763.689453125,200993.984375,188230.828125,179881.3125,157305.0625,172913.234375,205164.359375,1107768.7591891,2.0
179,172535.109375,-16811.9453125,200959.28125,188197.4375,179908.53125,157312.609375,172942.796875,205193.96875,1107774.7611891,2.0
180,172553.84375,-16854.62109375,200930.421875,188166.640625,179938.90625,157327.0,172975.65625,205222.671875,1107780.7631891,2.0
181,172577.6875,-16875.26953125,200919.21875,188153.953125,179963.328125,157345.6875,173000.96875,205248.328125,1107785.7651891,2.0
182,172585.40625,-16875.79296875,200921.703125,188155.15625,179964.46875,157355.90625,173001.6875,205251.0,1107795.7671891002,2.0
183,172578.875,-16854.048828125,200938.875,188172.3125,179947.4375,157356.0,172984.28125,205232.640625,1107802.7691891,2.0
184,172565.53125,-16814.615234375,200967.625,188201.875,179919.078125,157347.65625,172956.671875,205205.125,1107807.7711891,2.0
185,172543.265625,-16776.46875,200989.84375,188226.0,179885.9375,157327.390625,172923.203125,205170.703125,1107811.7731891,2.0
186,172521.328125,-16744.28125,201007.90625,188245.125,179864.28125,157311.546875,172897.5,205145.09375,1107816.7751891,2.0
187,172509.015625,-16743.375,201005.046875,188243.3125,179863.671875,157301.109375,172891.734375,205141.140625,1107821.7771891002,2.0
188,172519.421875,-16764.35546875,200989.84375,188230.734375,179882.5,157305.640625,172914.0,205165.265625,1107829.7791891,2.0
189,172537.15625,-16801.55078125,200965.375,188206.6875,179910.390625,157319.375,172946.234375,205196.453125,1107834.7811891001,2.0
190,172555.03125,-16843.98828125,200935.671875,188176.703125,179936.625,157329.859375,172971.40625,205220.859375,1107839.7831891,2.0
191,172568.296875,-16869.451171875,200917.078125,188157.53125,179951.59375,157338.546875,172983.8125,205234.640625,1107846.7851891,2.0
192,172571.484375,-16875.412109375,200913.171875,188152.4375,179949.921875,157342.125,172982.09375,205231.3125,1107852.7871891002,2.0
193,172569.390625,-16855.814453125,200929.5625,188167.265625,179937.71875,157342.265625,172967.640625,205217.953125,1107862.7891891,2.0
194,172557.0,-16820.2421875,200954.84375,188193.484375,179913.296875,157334.625,172939.9375,205188.6875,1107869.7911891001,2.0
195,172537.96875,-16782.380859375,200978.96875,188217.703125,179885.453125,157319.421875,172907.703125,205156.921875,1107874.7931891,2.0
196,172521.703125,-16746.85546875,201000.28125,188241.6875,179871.8125,157309.984375,172888.0625,205140.140625,1107878.7951891,2.0
197,172512.59375,-16741.705078125,201000.953125,188243.609375,179870.53125,157303.5,172884.625,205138.328125,1107886.7971891002,2.0
198,172518.125,-16765.404296875,200983.6875,188227.296875,179888.65625,157305.21875,172899.890625,205155.921875,1107894.7991891,2.0
199,172541.96875,-16804.5546875,200957.84375,188203.171875,179920.9375,157319.1875,172932.078125,205189.34375,1107905.8011891001,2.0
200,172565.8125,-16838.88671875,200937.015625,188182.0,179948.296875,157336.25,172962.96875,205219.203125,1107919.8031891,2.0
201,172573.015625,-16873.552734375,200910.734375,188154.53125,179957.078125,157338.921875,172970.984375,205226.34375,1107932.8051891,2.0
202,172586.65625,-16878.845703125,200910.265625,188149.90625,179963.515625,157348.078125,172976.9375,205231.734375,1107945.8071891002,2.0
203,172590.46875,-16849.423828125,200935.8125,188174.21875,179960.171875,157360.0,172969.5,205224.203125,1107953.8091891,2.0
204,172570.96875,-16815.044921875,200960.046875,188199.40625,179926.21875,157351.171875,172940.078125,205192.40625,1107959.8111891001,2.0
205,172551.984375,-16774.94140625,200986.6875,188226.25,179888.9375,157333.78125,172910.375,205163.640625,1107965.8131891,2.0
206,172535.109375,-16745.1875,201004.671875,188245.46875,179868.953125,157317.890625,172891.40625,205145.953125,1107970.8151891,2.0
207,172522.796875,-16743.8515625,201000.046875,188242.984375,179869.25,157307.6875,172884.4375,205138.609375,1107976.8171891,2.0
208,172527.046875,-16768.6484375,200980.546875,188224.953125,179887.9375,157310.171875,172900.5,205154.34375,1107984.8191891,2.0
209,172542.265625,-16808.3671875,200954.65625,188199.828125,179917.6875,157322.8125,172930.359375,205185.578125,1107996.8211891002,2.0
210,172567.34375,-16844.130859375,200932.234375,188177.5625,179951.921875,157340.875,172961.96875,205219.0,1108002.8231891,2.0
211,172587.5625,-16864.25390625,200922.609375,188165.15625,179966.90625,157354.328125,172977.609375,205236.5,1108008.8251891,2.0
212,172586.5625,-16870.9765625,200919.3125,188159.828125,179955.359375,157352.328125,172970.59375,205230.6875,1108013.8271891,2.0
213,172579.015625,-16856.623046875,200929.609375,188171.21875,179933.375,157346.078125,172955.484375,205213.0,1108017.8291891,2.0
214,172568.484375,-16818.859375,200957.9375,188198.640625,179910.921875,157339.734375,172933.984375,205189.640625,1108024.8311891002,2.0
215,172552.984375,-16769.5546875,200991.9375,188234.0625,179891.984375,157333.671875,172911.609375,205167.125,1108032.8331891,2.0
216,172539.96875,-16740.75390625,201008.671875,188250.421875,179875.296875,157320.0,172892.546875,205149.484375,1108040.8351891001,2.0
217,172544.21875,-16734.79296875,201010.625,188253.609375,179881.828125,157318.65625,172900.546875,205159.78125,1108045.8371891,2.0
218,172546.171875,-16761.3046875,200990.03125,188232.875,179898.046875,157317.328125,172916.046875,205176.765625,1108050.8391891,2.0
219,172556.609375,-16807.17578125,200958.03125,188200.921875,179925.421875,157326.28125,172939.171875,205203.3125,1108056.8411891002,2.0
220,172571.875,-16851.6640625,200926.75,188170.59375,179952.359375,157338.34375,172961.875,205226.25,1108064.8431891,2.0
221,172591.03125,-16870.119140625,200919.21875,188161.390625,179973.34375,157354.375,172982.609375,205247.09375,1108070.8451891001,2.0
222,172596.046875,-16871.453125,200920.75,188161.4375,179970.375,157360.578125,172984.0,205246.5625,1108075.8471891,2.0
223,172594.375,-16856.00390625,200932.671875,188170.78125,179955.3125,157359.1875,172970.359375,205233.5,1108082.8491891,2.0
224,172582.6875,-16822.578125,200957.796875,188195.203125,179931.375,157352.515625,172947.953125,205209.703125,1108088.8511891002,2.0
225,172567.484375,-16779.7578125,200986.5,188226.0,179910.25,157343.828125,172922.578125,205183.671875,1108101.8531891,2.0
226,172556.46875,-16748.859375,201006.34375,188245.9375,179892.75,157334.390625,172904.890625,205165.5,1108106.8551891001,2.0
227,172548.359375,-16737.84375,201011.0625,188252.5625,179891.03125,157331.390625,172903.796875,205164.984375,1108111.8571891,2.0
228,172549.359375,-16756.869140625,200995.1875,188238.828125,179906.625,157333.390625,172917.484375,205181.1875,1108117.8591891,2.0
229,172566.046875,-16799.73828125,200965.671875,188210.796875,179931.1875,157339.734375,172942.609375,205207.65625,1108122.8611891,2.0
230,172589.609375,-16841.26953125,200939.4375,188183.234375,179961.375,157351.796875,172970.5,205236.03125,1108135.8631891,2.0
231,172610.5,-16860.724609375,200929.671875,188171.984375,179982.828125,157368.015625,172992.25,205255.109375,1108149.8651891002,2.0
232,172616.078125,-16862.345703125,200932.4375,188172.890625,179983.921875,157375.359375,172992.15625,205254.484375,1108161.8671891,2.0
233,172616.453125,-16842.17578125,200948.640625,188187.4375,179973.578125,157378.59375,172982.375,205243.84375,1108167.8691891,2.0
234,172608.6875,-16800.26171875,200980.59375,188219.609375,179955.796875,157376.5,172964.5,205224.34375,1108172.8711891,2.0
235,172581.125,-16763.498046875,201004.390625,188243.40625,179912.78125,157354.5625,172927.921875,205187.390625,1108179.87318558,2.0
236,172559.5625,-16735.173828125,201020.171875,188259.8125,179885.796875,157336.921875,172901.796875,205162.171875,1108185.87518558,2.0
237,172558.09375,-16718.0546875,201032.09375,188274.078125,179887.03125,157333.671875,172902.03125,205164.59375,1108194.87718558,2.0
238,172561.515625,-16742.8984375,201011.109375,188255.046875,179901.1875,157331.109375,172917.1875,205181.1875,1108201.87918558,2.0
239,172578.0625,-16781.521484375,200985.078125,188229.875,179938.484375,157346.546875,172952.953125,205219.15625,1108207.88118558,2.0
240,172590.421875,-16830.826171875,200949.78125,188193.96875,179962.703125,157353.84375,172976.703125,205242.03125,1108214.88318558,2.0
241,172608.0625,-16859.62890625,200929.765625,188173.078125,179980.828125,157364.203125,172996.453125,205261.15625,1108224.88518558,2.0
242,172616.265625,-16869.259765625,200925.09375,188166.0625,179981.78125,157369.78125,173000.171875,205264.96875,1108233.88718558,2.0
243,172619.890625,-16852.142578125,200939.921875,188179.65625,179973.671875,157374.546875,172993.6875,205257.015625,1108239.88918558,2.0
244,172609.78125,-16819.955078125,200962.375,188202.015625,179952.015625,157369.0625,172968.84375,205227.921875,1108243.89118558,2.0
245,172593.09375,-16769.888671875,201000.515625,188239.828125,179935.671875,157370.4375,172949.859375,205207.46875,1108249.89318558,2.0
246,172568.96875,-16739.2265625,201019.078125,188259.046875,179913.296875,157358.140625,172928.640625,205185.015625,1108257.89518558,2.0
247,172563.046875,-16734.5546875,201018.359375,188260.578125,179913.25,157350.984375,172928.265625,205186.34375,1108263.89718558,2.0
248,172577.640625,-16753.0078125,201006.0,188249.28125,179933.953125,157357.65625,172949.71875,205210.375,1108267.89918558,2.0
249,172599.484375,-16792.298828125,200979.78125,188224.8125,179961.328125,157367.875,172979.421875,205240.03125,1108272.90118558,2.0
250,172622.65625,-16834.1640625,200952.03125,188197.296875,179992.84375,157382.265625,173006.703125,205268.6875,1108279.90318558,2.0
251,172639.921875,-16858.912109375,200938.390625,188180.140625,180013.875,157395.578125,173023.046875,205285.046875,1108284.90518558,2.0
252,172646.828125,-16867.3046875,200934.53125,188173.703125,180008.0,157397.578125,173022.0,205281.8125,1108292.90718558,2.0
253,172649.453125,-16846.46875,200952.40625,188190.484375,179992.359375,157399.71875,173014.140625,205272.65625,1108298.90918558,2.0
254,172646.296875,-16810.1796875,200981.828125,188219.421875,179975.625,157398.578125,172996.5,205257.0625,1108304.91118558,2.0
255,172627.84375,-16768.02734375,201011.640625,188248.75,179948.734375,157385.984375,172964.015625,205227.203125,1108311.91318558,2.0
256,172603.90625,-16736.9375,201030.234375,188266.921875,179921.984375,157368.296875,172933.546875,205197.359375,1108320.91518558,2.0
257,172585.703125,-16733.123046875,201028.28125,188267.78125,179908.921875,157352.1875,172921.203125,205185.859375,1108331.91718558,2.0
258,172588.328125,-16751.099609375,201014.734375,188256.328125,179925.21875,157353.84375,172939.078125,205204.890625,1108341.91918558,2.0
259,172600.484375,-16786.720703125,200990.359375,188235.0625,179956.84375,157368.390625,172971.5625,205236.796875,1108348.92118558,2.0
260,172611.359375,-16828.013671875,200961.046875,188206.265625,179981.875,157379.078125,172998.5,205262.015625,1108358.92318558,2.0
261,172619.5,-16859.24609375,200938.15625,188181.796875,179996.46875,157385.03125,173011.125,205277.03125,1108366.92518558,2.0
262,172623.125,-16871.64453125,200929.515625,188173.125,179999.234375,157388.609375,173008.65625,205277.078125,1108371.92718558,2.0
263,172620.609375,-16857.720703125,200940.390625,188184.09375,179987.5,157389.65625,172997.828125,205265.59375,1108376.92918558,2.0
264,172604.625,-16824.580078125,200964.609375,188205.6875,179963.03125,157382.84375,172976.1875,205241.234375,1108384.93118558,2.0
265,172585.890625,-16782.23828125,200992.328125,188235.359375,179935.46875,157371.59375,172948.859375,205213.375,1108393.93318558,2.0
266,172571.0625,-16745.044921875,201016.359375,188261.578125,179914.109375,157360.71875,172930.640625,205193.3125,1108401.93518558,2.0
267,172567.8125,-16739.1796875,201016.96875,188264.15625,179909.671875,157350.9375,172922.578125,205187.828125,1108406.93718558,2.0
268,172577.875,-16761.734375,200999.09375,188247.375,179928.609375,157351.125,172933.984375,205204.125,1108411.93918558,2.0
269,172592.796875,-16805.412109375,200969.390625,188218.515625,179961.375,157360.71875,172960.96875,205231.3125,1108415.94118558,2.0
270,172622.5625,-16841.603515625,200948.546875,188197.0625,179996.5625,157380.984375,172993.828125,205265.6875,1108420.94318558,2.0
271,172650.40625,-16857.244140625,200942.015625,188189.671875,180016.53125,157399.484375,173018.046875,205290.8125,1108424.94518558,2.0
272,172657.796875,-16863.109375,200941.15625,188185.671875,180006.484375,157401.390625,173016.234375,205291.53125,1108433.94718558,2.0
273,172652.546875,-16846.705078125,200955.5625,188199.0625,179986.15625,157397.234375,173003.359375,205277.234375,1108439.94918558,2.0
274,172640.96875,-16813.708984375,200981.5,188222.71875,179965.1875,157388.890625,172981.90625,205254.296875,1108445.95118558,2.0
275,172618.359375,-16771.986328125,201006.859375,188248.84375,179935.859375,157376.265625,172951.09375,205223.390625,1108450.95318558,2.0
276,172597.71875,-16735.220703125,201030.890625,188273.359375,179913.5,157363.578125,172929.359375,205200.359375,1108455.95518558,2.0
277,172588.9375,-16723.34765625,201036.671875,188280.515625,179911.0625,157356.859375,172925.25,205195.015625,1108465.95718558,2.0
278,172594.234375,-16740.513671875,201024.3125,188270.78125,179926.5625,157359.671875,172943.046875,205213.046875,1108472.95918558,2.0
279,172604.109375,-16784.525390625,200994.09375,188242.3125,179950.921875,157365.484375,172970.125,205241.890625,1108478.96118558,2.0
280,172619.5,-16829.0625,200960.84375,188211.84375,179982.296875,157378.125,173002.359375,205275.609375,1108483.96318558,2.0
281,172633.71875,-16855.765625,200942.59375,188191.390625,180002.234375,157391.953125,173025.0625,205296.4375,1108489.96518558,2.0
282,172637.953125,-16860.34375,200941.34375,188189.34375,180006.0,157400.34375,173027.71875,205296.203125,1108500.96718558,2.0
283,172625.9375,-16847.9921875,200950.359375,188197.78125,179989.5,157394.765625,173009.796875,205277.5625,1108505.96918558,2.0
284,172607.921875,-16815.234375,200973.0625,188220.90625,179966.90625,157387.609375,172984.234375,205249.625,1108510.97118558,2.0
285,172588.328125,-16777.373046875,200997.28125,188244.75,179938.296875,157373.640625,172952.8125,205218.25,1108515.97318558,2.0
286,172575.921875,-16742.279296875,201020.078125,188268.640625,179924.3125,157366.671875,172935.9375,205203.171875,1108520.97518558,2.0
287,172570.484375,-16735.173828125,201020.125,188271.640625,179924.609375,157360.484375,172933.640625,205198.125,1108527.97718558,2.0
288,172584.796875,-16755.439453125,201005.90625,188259.234375,179946.25,157366.25,172952.953125,205216.28125,1108533.97918558,2.0
289,172612.015625,-16794.634765625,200980.359375,188233.828125,179977.578125,157378.59375,172985.953125,205249.375,1108538.98118558,2.0
290,172640.0625,-16837.408203125,200952.546875,188203.6875,180004.421875,157391.90625,173015.859375,205281.234375,1108543.98318558,2.0
291,172661.234375,-16859.390625,200941.875,188190.34375,180020.265625,157405.203125,173031.546875,205297.203125,1108548.98518558,2.0
292,172661.140625,-16872.7890625,200934.0,188179.84375,180009.8125,157401.0625,173020.046875,205286.484375,1108559.98718558,2.0
293,172666.46875,-16853.90625,200950.546875,188194.484375,180000.140625,157404.484375,173012.234375,205278.9375,1108567.98918558,2.0
294,172654.796875,-16822.626953125,200974.921875,188218.5625,179973.1875,157395.765625,172987.71875,205252.625,1108573.99118558,2.0
295,172636.484375,-16780.140625,201004.4375,188248.328125,179948.96875,157385.171875,172960.59375,205225.59375,1108581.99318558,2.0
296,172616.78125,-16746.046875,201024.984375,188268.875,179931.5625,157373.40625,172938.796875,205204.5625,1108592.99518558,2.0
297,172612.5,-16736.4609375,201029.09375,188275.03125,179932.46875,157368.921875,172936.75,205204.265625,1108600.99718558,2.0
